,location,date,total_deaths
827,Austria,2020-03-03,0
828,Austria,2020-03-04,0
829,Austria,2020-03-05,0
830,Austria,2020-03-06,0
831,Austria,2020-03-07,0
832,Austria,2020-03-08,0
833,Austria,2020-03-09,0
834,Austria,2020-03-10,0
835,Austria,2020-03-11,0
836,Austria,2020-03-12,0
837,Austria,2020-03-13,1
838,Austria,2020-03-14,1
839,Austria,2020-03-15,1
840,Austria,2020-03-16,1
841,Austria,2020-03-17,3
842,Austria,2020-03-18,3
843,Austria,2020-03-19,4
844,Austria,2020-03-20,6
845,Austria,2020-03-21,6
846,Austria,2020-03-22,8
847,Austria,2020-03-23,16
848,Austria,2020-03-24,25
849,Austria,2020-03-25,30
850,Austria,2020-03-26,34
851,Austria,2020-03-27,52
852,Austria,2020-03-28,68
853,Austria,2020-03-29,68
854,Austria,2020-03-30,86
855,Austria,2020-03-31,108
856,Austria,2020-04-01,128
857,Austria,2020-04-02,146
858,Austria,2020-04-03,158
859,Austria,2020-04-04,168
860,Austria,2020-04-05,186
861,Austria,2020-04-06,204
862,Austria,2020-04-07,220
863,Austria,2020-04-08,243
864,Austria,2020-04-09,273
865,Austria,2020-04-10,295
866,Austria,2020-04-11,319
867,Austria,2020-04-12,337
868,Austria,2020-04-13,350
869,Austria,2020-04-14,368
870,Austria,2020-04-15,384
871,Austria,2020-04-16,393
872,Austria,2020-04-17,410
873,Austria,2020-04-18,431
874,Austria,2020-04-19,443
875,Austria,2020-04-20,452
876,Austria,2020-04-21,462
877,Austria,2020-04-22,463
878,Austria,2020-04-23,494
879,Austria,2020-04-24,508
880,Austria,2020-04-25,513
881,Austria,2020-04-26,536
882,Austria,2020-04-27,542
883,Austria,2020-04-28,549
884,Austria,2020-04-29,569
885,Azerbaijan,2019-12-31,0
886,Azerbaijan,2020-01-01,0
887,Azerbaijan,2020-01-02,0
888,Azerbaijan,2020-01-03,0
889,Azerbaijan,2020-01-04,0
890,Azerbaijan,2020-01-05,0
891,Azerbaijan,2020-01-06,0
892,Azerbaijan,2020-01-07,0
893,Azerbaijan,2020-01-08,0
894,Azerbaijan,2020-01-09,0
895,Azerbaijan,2020-01-10,0
896,Azerbaijan,2020-01-11,0
897,Azerbaijan,2020-01-12,0
898,Azerbaijan,2020-01-13,0
899,Azerbaijan,2020-01-14,0
900,Azerbaijan,2020-01-15,0
901,Azerbaijan,2020-01-16,0
902,Azerbaijan,2020-01-17,0
903,Azerbaijan,2020-01-18,0
904,Azerbaijan,2020-01-19,0
905,Azerbaijan,2020-01-20,0
906,Azerbaijan,2020-01-21,0
907,Azerbaijan,2020-01-22,0
908,Azerbaijan,2020-01-23,0
909,Azerbaijan,2020-01-24,0
910,Azerbaijan,2020-01-25,0
911,Azerbaijan,2020-01-26,0
912,Azerbaijan,2020-01-27,0
913,Azerbaijan,2020-01-28,0
914,Azerbaijan,2020-01-29,0
915,Azerbaijan,2020-01-30,0
916,Azerbaijan,2020-01-31,0
917,Azerbaijan,2020-02-01,0
918,Azerbaijan,2020-02-02,0
919,Azerbaijan,2020-02-03,0
920,Azerbaijan,2020-02-04,0
921,Azerbaijan,2020-02-05,0
922,Azerbaijan,2020-02-06,0
923,Azerbaijan,2020-02-07,0
924,Azerbaijan,2020-02-08,0
925,Azerbaijan,2020-02-09,0
926,Azerbaijan,2020-02-10,0
927,Azerbaijan,2020-02-11,0
928,Azerbaijan,2020-02-12,0
929,Azerbaijan,2020-02-13,0
930,Azerbaijan,2020-02-14,0
931,Azerbaijan,2020-02-15,0
932,Azerbaijan,2020-02-16,0
933,Azerbaijan,2020-02-17,0
934,Azerbaijan,2020-02-18,0
935,Azerbaijan,2020-02-19,0
936,Azerbaijan,2020-02-20,0
937,Azerbaijan,2020-02-21,0
938,Azerbaijan,2020-02-22,0
939,Azerbaijan,2020-02-23,0
940,Azerbaijan,2020-02-24,0
941,Azerbaijan,2020-02-25,0
942,Azerbaijan,2020-02-26,0
943,Azerbaijan,2020-02-27,0
944,Azerbaijan,2020-02-28,0
945,Azerbaijan,2020-02-29,0
946,Azerbaijan,2020-03-01,0
947,Azerbaijan,2020-03-02,0
948,Azerbaijan,2020-03-06,0
949,Azerbaijan,2020-03-07,0
950,Azerbaijan,2020-03-11,0
951,Azerbaijan,2020-03-12,0
952,Azerbaijan,2020-03-13,0
953,Azerbaijan,2020-03-15,0
954,Azerbaijan,2020-03-16,0
955,Azerbaijan,2020-03-17,0
956,Azerbaijan,2020-03-18,0
957,Azerbaijan,2020-03-19,0
958,Azerbaijan,2020-03-20,0
959,Azerbaijan,2020-03-21,1
960,Azerbaijan,2020-03-22,1
961,Azerbaijan,2020-03-23,1
962,Azerbaijan,2020-03-24,1
963,Azerbaijan,2020-03-25,1
964,Azerbaijan,2020-03-26,2
965,Azerbaijan,2020-03-27,3
966,Azerbaijan,2020-03-28,3
967,Azerbaijan,2020-03-29,4
968,Azerbaijan,2020-03-30,4
969,Azerbaijan,2020-03-31,4
970,Azerbaijan,2020-04-01,5
971,Azerbaijan,2020-04-02,5
972,Azerbaijan,2020-04-03,5
973,Azerbaijan,2020-04-04,5
974,Azerbaijan,2020-04-05,5
975,Azerbaijan,2020-04-06,7
976,Azerbaijan,2020-04-07,7
977,Azerbaijan,2020-04-08,8
978,Azerbaijan,2020-04-09,8
979,Azerbaijan,2020-04-10,9
980,Azerbaijan,2020-04-11,10
981,Azerbaijan,2020-04-12,11
982,Azerbaijan,2020-04-13,11
983,Azerbaijan,2020-04-14,12
984,Azerbaijan,2020-04-15,13
985,Azerbaijan,2020-04-16,13
986,Azerbaijan,2020-04-17,15
987,Azerbaijan,2020-04-18,15
988,Azerbaijan,2020-04-19,18
989,Azerbaijan,2020-04-20,19
990,Azerbaijan,2020-04-21,19
991,Azerbaijan,2020-04-22,20
992,Azerbaijan,2020-04-23,20
993,Azerbaijan,2020-04-24,20
994,Azerbaijan,2020-04-25,21
995,Azerbaijan,2020-04-26,21
996,Azerbaijan,2020-04-27,21
997,Azerbaijan,2020-04-28,22
998,Azerbaijan,2020-04-29,22
999,Burundi,2020-04-01,0
1000,Burundi,2020-04-02,0
1001,Burundi,2020-04-03,0
1002,Burundi,2020-04-04,0
1003,Burundi,2020-04-05,0
1004,Burundi,2020-04-06,0
1005,Burundi,2020-04-07,0
1006,Burundi,2020-04-08,0
1007,Burundi,2020-04-09,0
1008,Burundi,2020-04-10,0
1009,Burundi,2020-04-11,0
1010,Burundi,2020-04-12,0
1011,Burundi,2020-04-13,0
1012,Burundi,2020-04-14,0
1013,Burundi,2020-04-15,1
1014,Burundi,2020-04-16,1
1015,Burundi,2020-04-17,1
1016,Burundi,2020-04-18,1
1017,Burundi,2020-04-19,1
1018,Burundi,2020-04-20,1
1019,Burundi,2020-04-21,1
1020,Burundi,2020-04-22,1
1021,Burundi,2020-04-23,1
1022,Burundi,2020-04-24,1
1023,Burundi,2020-04-25,1
1024,Burundi,2020-04-26,1
1025,Burundi,2020-04-27,1
1026,Burundi,2020-04-28,1
1027,Burundi,2020-04-29,1
1028,Belgium,2019-12-31,0
1029,Belgium,2020-01-01,0
1030,Belgium,2020-01-02,0
1031,Belgium,2020-01-03,0
1032,Belgium,2020-01-04,0
1033,Belgium,2020-01-05,0
1034,Belgium,2020-01-06,0
1035,Belgium,2020-01-07,0
1036,Belgium,2020-01-08,0
1037,Belgium,2020-01-09,0
1038,Belgium,2020-01-10,0
1039,Belgium,2020-01-11,0
1040,Belgium,2020-01-12,0
1041,Belgium,2020-01-13,0
1042,Belgium,2020-01-14,0
1043,Belgium,2020-01-15,0
1044,Belgium,2020-01-16,0
1045,Belgium,2020-01-17,0
1046,Belgium,2020-01-18,0
1047,Belgium,2020-01-19,0
1048,Belgium,2020-01-20,0
1049,Belgium,2020-01-21,0
1050,Belgium,2020-01-22,0
1051,Belgium,2020-01-23,0
1052,Belgium,2020-01-24,0
1053,Belgium,2020-01-25,0
1054,Belgium,2020-01-26,0
1055,Belgium,2020-01-27,0
1056,Belgium,2020-01-28,0
1057,Belgium,2020-01-29,0
1058,Belgium,2020-01-30,0
1059,Belgium,2020-01-31,0
1060,Belgium,2020-02-01,0
1061,Belgium,2020-02-02,0
1062,Belgium,2020-02-03,0
1063,Belgium,2020-02-04,0
1064,Belgium,2020-02-05,0
1065,Belgium,2020-02-06,0
1066,Belgium,2020-02-07,0
1067,Belgium,2020-02-08,0
1068,Belgium,2020-02-09,0
1069,Belgium,2020-02-10,0
1070,Belgium,2020-02-11,0
1071,Belgium,2020-02-12,0
1072,Belgium,2020-02-13,0
1073,Belgium,2020-02-14,0
1074,Belgium,2020-02-15,0
1075,Belgium,2020-02-16,0
1076,Belgium,2020-02-17,0
1077,Belgium,2020-02-18,0
1078,Belgium,2020-02-19,0
1079,Belgium,2020-02-20,0
1080,Belgium,2020-02-21,0
1081,Belgium,2020-02-22,0
1082,Belgium,2020-02-23,0
1083,Belgium,2020-02-24,0
1084,Belgium,2020-02-25,0
1085,Belgium,2020-02-26,0
1086,Belgium,2020-02-27,0
1087,Belgium,2020-02-28,0
1088,Belgium,2020-02-29,0
1089,Belgium,2020-03-01,0
1090,Belgium,2020-03-02,0
1091,Belgium,2020-03-03,0
1092,Belgium,2020-03-04,0
1093,Belgium,2020-03-05,0
1094,Belgium,2020-03-06,0
1095,Belgium,2020-03-07,0
1096,Belgium,2020-03-08,0
1097,Belgium,2020-03-09,0
1098,Belgium,2020-03-10,0
1099,Belgium,2020-03-11,0
1100,Belgium,2020-03-12,3
1101,Belgium,2020-03-13,3
1102,Belgium,2020-03-14,3
1103,Belgium,2020-03-15,4
1104,Belgium,2020-03-16,4
1105,Belgium,2020-03-17,5
1106,Belgium,2020-03-18,5
1107,Belgium,2020-03-19,14
1108,Belgium,2020-03-20,21
1109,Belgium,2020-03-21,37
1110,Belgium,2020-03-22,67
1111,Belgium,2020-03-23,75
1112,Belgium,2020-03-24,88
1113,Belgium,2020-03-25,122
1114,Belgium,2020-03-26,178
1115,Belgium,2020-03-27,220
1116,Belgium,2020-03-28,289
1117,Belgium,2020-03-29,353
1118,Belgium,2020-03-30,431
1119,Belgium,2020-03-31,513
1120,Belgium,2020-04-01,705
1121,Belgium,2020-04-02,828
1122,Belgium,2020-04-03,1011
1123,Belgium,2020-04-04,1143
1124,Belgium,2020-04-05,1283
1125,Belgium,2020-04-06,1447
1126,Belgium,2020-04-07,1632
1127,Belgium,2020-04-08,2035
1128,Belgium,2020-04-09,2240
1129,Belgium,2020-04-10,2523
1130,Belgium,2020-04-11,3019
1131,Belgium,2020-04-12,3346
1132,Belgium,2020-04-13,3600
1133,Belgium,2020-04-14,3903
1134,Belgium,2020-04-15,4157
1135,Belgium,2020-04-16,4440
1136,Belgium,2020-04-17,4857
1137,Belgium,2020-04-18,5163
1138,Belgium,2020-04-19,5453
1139,Belgium,2020-04-20,5683
1140,Belgium,2020-04-21,5828
1141,Belgium,2020-04-22,5998
1142,Belgium,2020-04-23,6262
1143,Belgium,2020-04-24,6490
1144,Belgium,2020-04-25,6679
1145,Belgium,2020-04-26,6917
1146,Belgium,2020-04-27,7094
1147,Belgium,2020-04-28,7207
1148,Belgium,2020-04-29,7331
1149,Benin,2020-03-17,0
1150,Benin,2020-03-18,0
1151,Benin,2020-03-19,0
1152,Benin,2020-03-20,0
1153,Benin,2020-03-21,0
1154,Benin,2020-03-22,0
1155,Benin,2020-03-23,0
1156,Benin,2020-03-24,0
1157,Benin,2020-03-25,0
1158,Benin,2020-03-26,0
1159,Benin,2020-03-27,0
1160,Benin,2020-03-28,0
1161,Benin,2020-03-29,0
1162,Benin,2020-03-30,0
1163,Benin,2020-03-31,0
1164,Benin,2020-04-01,0
1165,Benin,2020-04-02,0
1166,Benin,2020-04-03,0
1167,Benin,2020-04-04,0
1168,Benin,2020-04-05,0
1169,Benin,2020-04-06,0
1170,Benin,2020-04-07,1
1171,Benin,2020-04-08,1
1172,Benin,2020-04-09,1
1173,Benin,2020-04-10,1
1174,Benin,2020-04-11,1
1175,Benin,2020-04-12,1
1176,Benin,2020-04-13,1
1177,Benin,2020-04-14,1
1178,Benin,2020-04-15,1
1179,Benin,2020-04-16,1
1180,Benin,2020-04-17,1
1181,Benin,2020-04-18,1
1182,Benin,2020-04-19,1
1183,Benin,2020-04-20,1
1184,Benin,2020-04-21,1
1185,Benin,2020-04-22,1
1186,Benin,2020-04-23,1
1187,Benin,2020-04-24,1
1188,Benin,2020-04-25,1
1189,Benin,2020-04-26,1
1190,Benin,2020-04-27,1
1191,Benin,2020-04-28,1
1192,Benin,2020-04-29,1
1193,Bonaire Sint Eustatius and Saba,2020-04-02,0
1194,Bonaire Sint Eustatius and Saba,2020-04-03,0
1195,Bonaire Sint Eustatius and Saba,2020-04-04,0
1196,Bonaire Sint Eustatius and Saba,2020-04-05,0
1197,Bonaire Sint Eustatius and Saba,2020-04-06,0
1198,Bonaire Sint Eustatius and Saba,2020-04-07,0
1199,Bonaire Sint Eustatius and Saba,2020-04-08,0
1200,Bonaire Sint Eustatius and Saba,2020-04-09,0
1201,Bonaire Sint Eustatius and Saba,2020-04-10,0
1202,Bonaire Sint Eustatius and Saba,2020-04-11,0
1203,Bonaire Sint Eustatius and Saba,2020-04-12,0
1204,Bonaire Sint Eustatius and Saba,2020-04-13,0
1205,Bonaire Sint Eustatius and Saba,2020-04-14,0
1206,Bonaire Sint Eustatius and Saba,2020-04-15,0
1207,Bonaire Sint Eustatius and Saba,2020-04-16,0
1208,Bonaire Sint Eustatius and Saba,2020-04-17,0
1209,Bonaire Sint Eustatius and Saba,2020-04-18,0
1210,Bonaire Sint Eustatius and Saba,2020-04-19,0
1211,Bonaire Sint Eustatius and Saba,2020-04-20,0
1212,Bonaire Sint Eustatius and Saba,2020-04-21,0
1213,Bonaire Sint Eustatius and Saba,2020-04-22,0
1214,Bonaire Sint Eustatius and Saba,2020-04-23,0
1215,Bonaire Sint Eustatius and Saba,2020-04-24,0
1216,Bonaire Sint Eustatius and Saba,2020-04-25,0
1217,Bonaire Sint Eustatius and Saba,2020-04-26,0
1218,Bonaire Sint Eustatius and Saba,2020-04-27,0
1219,Bonaire Sint Eustatius and Saba,2020-04-28,0
1220,Bonaire Sint Eustatius and Saba,2020-04-29,0
1221,Burkina Faso,2020-03-11,0
1222,Burkina Faso,2020-03-12,0
1223,Burkina Faso,2020-03-15,0
1224,Burkina Faso,2020-03-16,0
1225,Burkina Faso,2020-03-17,0
1226,Burkina Faso,2020-03-18,0
1227,Burkina Faso,2020-03-19,1
1228,Burkina Faso,2020-03-20,1
1229,Burkina Faso,2020-03-21,1
1230,Burkina Faso,2020-03-22,3
1231,Burkina Faso,2020-03-23,3
1232,Burkina Faso,2020-03-24,3
1233,Burkina Faso,2020-03-25,3
1234,Burkina Faso,2020-03-26,3
1235,Burkina Faso,2020-03-27,3
1236,Burkina Faso,2020-03-28,3
1237,Burkina Faso,2020-03-29,9
1238,Burkina Faso,2020-03-30,9
1239,Burkina Faso,2020-03-31,12
1240,Burkina Faso,2020-04-01,12
1241,Burkina Faso,2020-04-02,14
1242,Burkina Faso,2020-04-03,16
1243,Burkina Faso,2020-04-04,16
1244,Burkina Faso,2020-04-05,16
1245,Burkina Faso,2020-04-06,17
1246,Burkina Faso,2020-04-07,17
1247,Burkina Faso,2020-04-08,19
1248,Burkina Faso,2020-04-09,23
1249,Burkina Faso,2020-04-10,24
1250,Burkina Faso,2020-04-11,26
1251,Burkina Faso,2020-04-12,27
1252,Burkina Faso,2020-04-13,27
1253,Burkina Faso,2020-04-14,28
1254,Burkina Faso,2020-04-15,30
1255,Burkina Faso,2020-04-16,32
1256,Burkina Faso,2020-04-17,32
1257,Burkina Faso,2020-04-18,35
1258,Burkina Faso,2020-04-19,36
1259,Burkina Faso,2020-04-20,36
1260,Burkina Faso,2020-04-21,38
1261,Burkina Faso,2020-04-22,38
1262,Burkina Faso,2020-04-23,39
1263,Burkina Faso,2020-04-24,41
1264,Burkina Faso,2020-04-25,41
1265,Burkina Faso,2020-04-26,41
1266,Burkina Faso,2020-04-27,42
1267,Burkina Faso,2020-04-28,42
1268,Burkina Faso,2020-04-29,42
1269,Bangladesh,2020-03-04,0
1270,Bangladesh,2020-03-05,0
1271,Bangladesh,2020-03-07,0
1272,Bangladesh,2020-03-08,0
1273,Bangladesh,2020-03-09,0
1274,Bangladesh,2020-03-10,0
1275,Bangladesh,2020-03-11,0
1276,Bangladesh,2020-03-12,0
1277,Bangladesh,2020-03-13,0
1278,Bangladesh,2020-03-14,0
1279,Bangladesh,2020-03-15,0
1280,Bangladesh,2020-03-16,0
1281,Bangladesh,2020-03-17,0
1282,Bangladesh,2020-03-18,0
1283,Bangladesh,2020-03-19,0
1284,Bangladesh,2020-03-20,0
1285,Bangladesh,2020-03-21,0
1286,Bangladesh,2020-03-22,2
1287,Bangladesh,2020-03-23,3
1288,Bangladesh,2020-03-24,3
1289,Bangladesh,2020-03-25,4
1290,Bangladesh,2020-03-26,5
1291,Bangladesh,2020-03-27,5
1292,Bangladesh,2020-03-28,5
1293,Bangladesh,2020-03-29,5
1294,Bangladesh,2020-03-30,5
1295,Bangladesh,2020-03-31,5
1296,Bangladesh,2020-04-01,5
1297,Bangladesh,2020-04-02,6
1298,Bangladesh,2020-04-03,6
1299,Bangladesh,2020-04-04,6
1300,Bangladesh,2020-04-05,8
1301,Bangladesh,2020-04-06,9
1302,Bangladesh,2020-04-07,12
1303,Bangladesh,2020-04-08,17
1304,Bangladesh,2020-04-09,20
1305,Bangladesh,2020-04-10,21
1306,Bangladesh,2020-04-11,27
1307,Bangladesh,2020-04-12,30
1308,Bangladesh,2020-04-13,34
1309,Bangladesh,2020-04-14,39
1310,Bangladesh,2020-04-15,46
1311,Bangladesh,2020-04-16,50
1312,Bangladesh,2020-04-17,60
1313,Bangladesh,2020-04-18,75
1314,Bangladesh,2020-04-19,84
1315,Bangladesh,2020-04-20,91
1316,Bangladesh,2020-04-21,101
1317,Bangladesh,2020-04-22,110
1318,Bangladesh,2020-04-23,120
1319,Bangladesh,2020-04-24,127
1320,Bangladesh,2020-04-25,131
1321,Bangladesh,2020-04-26,140
1322,Bangladesh,2020-04-27,145
1323,Bangladesh,2020-04-28,152
1324,Bangladesh,2020-04-29,155
1325,Bulgaria,2020-03-08,0
1326,Bulgaria,2020-03-09,0
1327,Bulgaria,2020-03-12,1
1328,Bulgaria,2020-03-13,1
1329,Bulgaria,2020-03-14,1
1330,Bulgaria,2020-03-15,2
1331,Bulgaria,2020-03-16,2
1332,Bulgaria,2020-03-17,2
1333,Bulgaria,2020-03-18,2
1334,Bulgaria,2020-03-19,2
1335,Bulgaria,2020-03-20,3
1336,Bulgaria,2020-03-21,3
1337,Bulgaria,2020-03-22,3
1338,Bulgaria,2020-03-23,3
1339,Bulgaria,2020-03-24,3
1340,Bulgaria,2020-03-25,3
1341,Bulgaria,2020-03-26,3
1342,Bulgaria,2020-03-27,3
1343,Bulgaria,2020-03-28,3
1344,Bulgaria,2020-03-29,7
1345,Bulgaria,2020-03-30,8
1346,Bulgaria,2020-03-31,8
1347,Bulgaria,2020-04-01,8
1348,Bulgaria,2020-04-02,10
1349,Bulgaria,2020-04-03,10
1350,Bulgaria,2020-04-04,14
1351,Bulgaria,2020-04-05,17
1352,Bulgaria,2020-04-06,20
1353,Bulgaria,2020-04-07,22
1354,Bulgaria,2020-04-08,23
1355,Bulgaria,2020-04-09,24
1356,Bulgaria,2020-04-10,24
1357,Bulgaria,2020-04-11,25
1358,Bulgaria,2020-04-12,28
1359,Bulgaria,2020-04-13,29
1360,Bulgaria,2020-04-14,32
1361,Bulgaria,2020-04-15,35
1362,Bulgaria,2020-04-16,36
1363,Bulgaria,2020-04-17,38
1364,Bulgaria,2020-04-18,41
1365,Bulgaria,2020-04-19,41
1366,Bulgaria,2020-04-20,43
1367,Bulgaria,2020-04-21,43
1368,Bulgaria,2020-04-22,45
1369,Bulgaria,2020-04-23,49
1370,Bulgaria,2020-04-24,52
1371,Bulgaria,2020-04-25,54
1372,Bulgaria,2020-04-26,55
1373,Bulgaria,2020-04-27,56
1374,Bulgaria,2020-04-28,58
1375,Bulgaria,2020-04-29,58
1376,Bahrain,2019-12-31,0
1377,Bahrain,2020-01-01,0
1378,Bahrain,2020-01-02,0
1379,Bahrain,2020-01-03,0
1380,Bahrain,2020-01-04,0
1381,Bahrain,2020-01-05,0
1382,Bahrain,2020-01-06,0
1383,Bahrain,2020-01-07,0
1384,Bahrain,2020-01-08,0
1385,Bahrain,2020-01-09,0
1386,Bahrain,2020-01-10,0
1387,Bahrain,2020-01-11,0
1388,Bahrain,2020-01-12,0
1389,Bahrain,2020-01-13,0
1390,Bahrain,2020-01-14,0
1391,Bahrain,2020-01-15,0
1392,Bahrain,2020-01-16,0
1393,Bahrain,2020-01-17,0
1394,Bahrain,2020-01-18,0
1395,Bahrain,2020-01-19,0
1396,Bahrain,2020-01-20,0
1397,Bahrain,2020-01-21,0
1398,Bahrain,2020-01-22,0
1399,Bahrain,2020-01-23,0
1400,Bahrain,2020-01-24,0
1401,Bahrain,2020-01-25,0
1402,Bahrain,2020-01-26,0
1403,Bahrain,2020-01-27,0
1404,Bahrain,2020-01-28,0
1405,Bahrain,2020-01-29,0
1406,Bahrain,2020-01-30,0
1407,Bahrain,2020-01-31,0
1408,Bahrain,2020-02-01,0
1409,Bahrain,2020-02-02,0
1410,Bahrain,2020-02-03,0
1411,Bahrain,2020-02-04,0
1412,Bahrain,2020-02-05,0
1413,Bahrain,2020-02-06,0
1414,Bahrain,2020-02-07,0
1415,Bahrain,2020-02-08,0
1416,Bahrain,2020-02-09,0
1417,Bahrain,2020-02-10,0
1418,Bahrain,2020-02-11,0
1419,Bahrain,2020-02-12,0
1420,Bahrain,2020-02-13,0
1421,Bahrain,2020-02-14,0
1422,Bahrain,2020-02-15,0
1423,Bahrain,2020-02-16,0
1424,Bahrain,2020-02-17,0
1425,Bahrain,2020-02-18,0
1426,Bahrain,2020-02-19,0
1427,Bahrain,2020-02-20,0
1428,Bahrain,2020-02-21,0
1429,Bahrain,2020-02-22,0
1430,Bahrain,2020-02-23,0
1431,Bahrain,2020-02-24,0
1432,Bahrain,2020-02-25,0
1433,Bahrain,2020-02-26,0
1434,Bahrain,2020-02-27,0
1435,Bahrain,2020-02-28,0
1436,Bahrain,2020-02-29,0
1437,Bahrain,2020-03-01,0
1438,Bahrain,2020-03-02,0
1439,Bahrain,2020-03-04,0
1440,Bahrain,2020-03-05,0
1441,Bahrain,2020-03-06,0
1442,Bahrain,2020-03-07,0
1443,Bahrain,2020-03-08,0
1444,Bahrain,2020-03-09,0
1445,Bahrain,2020-03-10,0
1446,Bahrain,2020-03-11,0
1447,Bahrain,2020-03-12,0
1448,Bahrain,2020-03-13,0
1449,Bahrain,2020-03-14,0
1450,Bahrain,2020-03-15,0
1451,Bahrain,2020-03-16,0
1452,Bahrain,2020-03-17,1
1453,Bahrain,2020-03-18,1
1454,Bahrain,2020-03-19,1
1455,Bahrain,2020-03-20,1
1456,Bahrain,2020-03-21,1
1457,Bahrain,2020-03-22,1
1458,Bahrain,2020-03-23,2
1459,Bahrain,2020-03-24,2
1460,Bahrain,2020-03-25,3
1461,Bahrain,2020-03-26,3
1462,Bahrain,2020-03-27,4
1463,Bahrain,2020-03-28,4
1464,Bahrain,2020-03-29,4
1465,Bahrain,2020-03-30,4
1466,Bahrain,2020-03-31,4
1467,Bahrain,2020-04-01,4
1468,Bahrain,2020-04-02,4
1469,Bahrain,2020-04-03,4
1470,Bahrain,2020-04-04,4
1471,Bahrain,2020-04-05,4
1472,Bahrain,2020-04-06,4
1473,Bahrain,2020-04-07,4
1474,Bahrain,2020-04-08,5
1475,Bahrain,2020-04-09,5
1476,Bahrain,2020-04-10,5
1477,Bahrain,2020-04-11,6
1478,Bahrain,2020-04-12,6
1479,Bahrain,2020-04-13,6
1480,Bahrain,2020-04-14,7
1481,Bahrain,2020-04-15,7
1482,Bahrain,2020-04-16,7
1483,Bahrain,2020-04-17,7
1484,Bahrain,2020-04-18,7
1485,Bahrain,2020-04-19,7
1486,Bahrain,2020-04-20,7
1487,Bahrain,2020-04-21,7
1488,Bahrain,2020-04-22,7
1489,Bahrain,2020-04-23,7
1490,Bahrain,2020-04-24,8
1491,Bahrain,2020-04-25,8
1492,Bahrain,2020-04-26,8
1493,Bahrain,2020-04-27,8
1494,Bahrain,2020-04-28,8
1495,Bahrain,2020-04-29,8
1496,Bahamas,2020-03-16,0
1497,Bahamas,2020-03-17,0
1498,Bahamas,2020-03-20,0
1499,Bahamas,2020-03-21,0
1500,Bahamas,2020-03-22,0
1501,Bahamas,2020-03-23,0
1502,Bahamas,2020-03-24,0
1503,Bahamas,2020-03-25,0
1504,Bahamas,2020-03-26,0
1505,Bahamas,2020-03-27,0
1506,Bahamas,2020-03-28,0
1507,Bahamas,2020-03-29,0
1508,Bahamas,2020-03-30,0
1509,Bahamas,2020-03-31,0
1510,Bahamas,2020-04-01,0
1511,Bahamas,2020-04-02,1
1512,Bahamas,2020-04-03,1
1513,Bahamas,2020-04-04,3
1514,Bahamas,2020-04-05,4
1515,Bahamas,2020-04-06,5
1516,Bahamas,2020-04-07,5
1517,Bahamas,2020-04-08,6
1518,Bahamas,2020-04-09,7
1519,Bahamas,2020-04-10,8
1520,Bahamas,2020-04-11,8
1521,Bahamas,2020-04-12,8
1522,Bahamas,2020-04-13,8
1523,Bahamas,2020-04-14,8
1524,Bahamas,2020-04-15,8
1525,Bahamas,2020-04-16,8
1526,Bahamas,2020-04-17,9
1527,Bahamas,2020-04-18,9
1528,Bahamas,2020-04-19,9
1529,Bahamas,2020-04-20,9
1530,Bahamas,2020-04-21,9
1531,Bahamas,2020-04-22,9
1532,Bahamas,2020-04-23,9
1533,Bahamas,2020-04-24,11
1534,Bahamas,2020-04-25,11
1535,Bahamas,2020-04-26,11
1536,Bahamas,2020-04-27,11
1537,Bahamas,2020-04-28,11
1538,Bahamas,2020-04-29,11
1539,Bosnia and Herzegovina,2020-03-06,0
1540,Bosnia and Herzegovina,2020-03-12,0
1541,Bosnia and Herzegovina,2020-03-13,0
1542,Bosnia and Herzegovina,2020-03-16,0
1543,Bosnia and Herzegovina,2020-03-17,0
1544,Bosnia and Herzegovina,2020-03-18,0
1545,Bosnia and Herzegovina,2020-03-19,0
1546,Bosnia and Herzegovina,2020-03-20,0
1547,Bosnia and Herzegovina,2020-03-21,0
1548,Bosnia and Herzegovina,2020-03-22,1
1549,Bosnia and Herzegovina,2020-03-23,1
1550,Bosnia and Herzegovina,2020-03-24,1
1551,Bosnia and Herzegovina,2020-03-25,2
1552,Bosnia and Herzegovina,2020-03-26,3
1553,Bosnia and Herzegovina,2020-03-27,3
1554,Bosnia and Herzegovina,2020-03-28,3
1555,Bosnia and Herzegovina,2020-03-29,5
1556,Bosnia and Herzegovina,2020-03-30,6
1557,Bosnia and Herzegovina,2020-03-31,8
1558,Bosnia and Herzegovina,2020-04-01,12
1559,Bosnia and Herzegovina,2020-04-02,13
1560,Bosnia and Herzegovina,2020-04-03,17
1561,Bosnia and Herzegovina,2020-04-04,18
1562,Bosnia and Herzegovina,2020-04-05,21
1563,Bosnia and Herzegovina,2020-04-06,24
1564,Bosnia and Herzegovina,2020-04-07,28
1565,Bosnia and Herzegovina,2020-04-08,32
1566,Bosnia and Herzegovina,2020-04-09,35
1567,Bosnia and Herzegovina,2020-04-10,36
1568,Bosnia and Herzegovina,2020-04-11,37
1569,Bosnia and Herzegovina,2020-04-12,37
1570,Bosnia and Herzegovina,2020-04-13,38
1571,Bosnia and Herzegovina,2020-04-14,38
1572,Bosnia and Herzegovina,2020-04-15,39
1573,Bosnia and Herzegovina,2020-04-16,40
1574,Bosnia and Herzegovina,2020-04-17,41
